species,folder,observation_id,photo_id,filename,license,attribution,inat_url,photo_url,observed_on,place_guess,quality_grade,inat_taxon_name
Podanthus mitiqui,SP004_mitique,333540180,605549537,obs_333540180_photo_605549537.jpg,cc-by-nc,"(c) Mónica Soto Barahona, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/333540180,https://inaturalist-open-data.s3.amazonaws.com/photos/605549537/medium.jpg,2025-09-23,"Marga Marga, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,334734159,607940100,obs_334734159_photo_607940100.jpg,cc-by,"(c) nebrooks, some rights reserved (CC BY)",https://www.inaturalist.org/observations/334734159,https://inaturalist-open-data.s3.amazonaws.com/photos/607940100/medium.jpg,2026-01-14,"Sendero Peatonal Atacameño, Providencia, Santiago Metropolitan Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,336231090,610961567,obs_336231090_photo_610961567.jpg,cc-by-nc,"(c) @Cony_Frost, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/336231090,https://inaturalist-open-data.s3.amazonaws.com/photos/610961567/medium.jpg,2026-01-24,Biocorredor Mapocho El Trebal,research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,336628470,611767503,obs_336628470_photo_611767503.jpg,cc-by-nc,"(c) r, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/336628470,https://inaturalist-open-data.s3.amazonaws.com/photos/611767503/medium.jpg,2026-01-29,"Colina, Colina, Santiago Metropolitan Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,336640713,611791617,obs_336640713_photo_611791617.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/336640713,https://inaturalist-open-data.s3.amazonaws.com/photos/611791617/medium.jpg,2026-01-15,"Curicó, Maule, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,336661591,611836336,obs_336661591_photo_611836336.jpg,cc-by-nc,"(c) Fabrizzio Ausensi, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/336661591,https://inaturalist-open-data.s3.amazonaws.com/photos/611836336/medium.jpg,2026-01-29,"Quebrada Verde, Valparaíso, Región de Valparaíso, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,337466418,613478873,obs_337466418_photo_613478873.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/337466418,https://inaturalist-open-data.s3.amazonaws.com/photos/613478873/medium.jpg,2026-01-15,"Curicó, Maule, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,339817898,618256230,obs_339817898_photo_618256230.jpg,cc-by-nc,"(c) orlandomontes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/339817898,https://inaturalist-open-data.s3.amazonaws.com/photos/618256230/medium.jpg,2025-11-18,"San Antonio, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,340502456,619654412,obs_340502456_photo_619654412.jpg,cc-by-nc,"(c) r, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/340502456,https://inaturalist-open-data.s3.amazonaws.com/photos/619654412/medium.jpg,2026-02-27,"Cuesta Chacabuco, Colina, Santiago Metropolitan Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,341317439,621321147,obs_341317439_photo_621321147.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/341317439,https://inaturalist-open-data.s3.amazonaws.com/photos/621321147/medium.jpg,2023-10-15,"Quillota, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,343018395,624749565,obs_343018395_photo_624749565.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/343018395,https://inaturalist-open-data.s3.amazonaws.com/photos/624749565/medium.jpg,2023-10-14,"Quillota, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,344951178,628572670,obs_344951178_photo_628572670.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/344951178,https://inaturalist-open-data.s3.amazonaws.com/photos/628572670/medium.jpg,2012-11-02,"Segunda Quebrada, Sendero La Leonera, Oasis de la Campana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,350102440,638738924,obs_350102440_photo_638738924.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/350102440,https://inaturalist-open-data.s3.amazonaws.com/photos/638738924/medium.jpg,2021-09-26,"Faldeo norte cerro El Peumo, Oasis de la Campana, Hijuelas, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,350345650,639217570,obs_350345650_photo_639217570.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/350345650,https://inaturalist-open-data.s3.amazonaws.com/photos/639217570/medium.jpg,2021-10-24,"Cerro Pedregoso, Oasis de la Campana, Hijuelas, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,350847602,640195910,obs_350847602_photo_640195910.jpg,cc-by-nc,"(c) Diego Araneda, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/350847602,https://inaturalist-open-data.s3.amazonaws.com/photos/640195910/medium.jpg,2026-04-18,"PF1106-Av. Paseo Pie Andino / esq. Cerro Pochoco, Puente Alto, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,350888676,640269680,obs_350888676_photo_640269680.jpg,cc-by-nc,"(c) Diego Araneda, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/350888676,https://inaturalist-open-data.s3.amazonaws.com/photos/640269680/medium.jpg,2026-04-18,"Puente Alto, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,351005922,640488401,obs_351005922_photo_640488401.jpg,cc-by-nc,"(c) Camilo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/351005922,https://inaturalist-open-data.s3.amazonaws.com/photos/640488401/medium.jpg,2025-09-05,"Los Vilos, Coquimbo, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,354522161,646720074,obs_354522161_photo_646720074.jpg,cc-by-nc,"(c) francisco-abasolo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/354522161,https://inaturalist-open-data.s3.amazonaws.com/photos/646720074/medium.jpg,2026-04-26,"Talagante, CL-RM, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,363221746,663005418,obs_363221746_photo_663005418.jpg,cc-by-nc,"(c) Paulina Sofía, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/363221746,https://inaturalist-open-data.s3.amazonaws.com/photos/663005418/medium.jpg,2024-07-30,"Calle Nueve - Quinta, 2550253 Viña del Mar, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,367205665,669877251,obs_367205665_photo_669877251.jpg,cc-by-nc,"(c) Martín P. Burgos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/367205665,https://inaturalist-open-data.s3.amazonaws.com/photos/669877251/medium.jpg,2026-05-30,"Maipo, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,372597532,680876254,obs_372597532_photo_680876254.jpg,cc-by-nc,"(c) Beatriz, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/372597532,https://inaturalist-open-data.s3.amazonaws.com/photos/680876254/medium.jpg,2026-06-17,"Melipilla, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,372785709,681228942,obs_372785709_photo_681228942.jpg,cc-by-nc,"(c) orlandomontes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/372785709,https://inaturalist-open-data.s3.amazonaws.com/photos/681228942/medium.jpg,2022-09-14,"Valparaiso, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,374042815,683631710,obs_374042815_photo_683631710.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/374042815,https://inaturalist-open-data.s3.amazonaws.com/photos/683631710/medium.jpg,2022-09-11,"Quillota, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,374042817,683631709,obs_374042817_photo_683631709.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/374042817,https://inaturalist-open-data.s3.amazonaws.com/photos/683631709/medium.jpg,2022-09-11,"Refugio La Leonera, Oasis de la Campana, Hijuelas, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,376299137,688003596,obs_376299137_photo_688003596.jpg,cc-by-nc,"(c) Camilo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/376299137,https://inaturalist-open-data.s3.amazonaws.com/photos/688003596/medium.jpg,2026-06-25,"Los Vilos, Coquimbo, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,377298128,689936142,obs_377298128_photo_689936142.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/377298128,https://inaturalist-open-data.s3.amazonaws.com/photos/689936142/medium.jpg,2022-09-19,"Quillota, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,379493335,694175261,obs_379493335_photo_694175261.jpg,cc-by-nc,"(c) emisferae, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/379493335,https://inaturalist-open-data.s3.amazonaws.com/photos/694175261/medium.jpg,2026-06-28,"Reñaca Alto, Viña del Mar, Región de Valparaíso, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,381266690,697609292,obs_381266690_photo_697609292.jpg,cc-by-nc,"(c) Apuntes de la naturaleza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381266690,https://inaturalist-open-data.s3.amazonaws.com/photos/697609292/medium.jpg,2025-08-02,"Puente Alto, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,381569995,698199242,obs_381569995_photo_698199242.jpg,cc-by-nc,"(c) Carolina Escobar Aguila, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381569995,https://inaturalist-open-data.s3.amazonaws.com/photos/698199242/medium.jpg,2026-07-14,"Padre Hurtado, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,385500130,705750480,obs_385500130_photo_705750480.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/385500130,https://inaturalist-open-data.s3.amazonaws.com/photos/705750480/medium.jpg,2023-11-08,"Las Condes, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,386007016,706710943,obs_386007016_photo_706710943.jpg,cc-by-nc,"(c) Martín P. Burgos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386007016,https://inaturalist-open-data.s3.amazonaws.com/photos/706710943/medium.jpg,2026-07-24,"Cachapoal, O'Higgins, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,387377128,709347345,obs_387377128_photo_709347345.jpg,cc-by-nc,"(c) qfaye, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387377128,https://inaturalist-open-data.s3.amazonaws.com/photos/709347345/medium.jpg,2026-08-01,"Viña del Mar, Valparaíso, Chili",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,388774871,712071234,obs_388774871_photo_712071234.jpg,cc-by-nc,"(c) Javier Cruz Ormeño, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388774871,https://inaturalist-open-data.s3.amazonaws.com/photos/712071234/medium.jpg,2015-10-18,"Valparaiso, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,391254613,716892521,obs_391254613_photo_716892521.jpg,cc-by-nc,"(c) liamrg, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/391254613,https://inaturalist-open-data.s3.amazonaws.com/photos/716892521/medium.jpg,2026-08-14,"Sender Pamela Ramírez, Valparaiso, Valparaíso Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,392011236,718356938,obs_392011236_photo_718356938.jpg,cc-by-nc,"(c) eltontitodelosbichos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/392011236,https://inaturalist-open-data.s3.amazonaws.com/photos/718356938/medium.jpg,2026-08-16,"Región Metropolitana de Santiago, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,392960704,720211293,obs_392960704_photo_720211293.jpg,cc-by,"(c) Álvaro Ibaceta R., some rights reserved (CC BY)",https://www.inaturalist.org/observations/392960704,https://inaturalist-open-data.s3.amazonaws.com/photos/720211293/medium.jpg,2026-08-20,"Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,393214476,720709620,obs_393214476_photo_720709620.jpg,cc-by,"(c) Álvaro Ibaceta R., some rights reserved (CC BY)",https://www.inaturalist.org/observations/393214476,https://inaturalist-open-data.s3.amazonaws.com/photos/720709620/medium.jpg,2026-08-20,"Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,393490532,721249621,obs_393490532_photo_721249621.jpg,cc-by-nc,"(c) Algarroboceae, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393490532,https://inaturalist-open-data.s3.amazonaws.com/photos/721249621/medium.jpg,2026-08-21,"Algarrobo, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,393490953,721250401,obs_393490953_photo_721250401.jpg,cc-by-nc,"(c) Algarroboceae, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393490953,https://inaturalist-open-data.s3.amazonaws.com/photos/721250401/medium.jpg,2026-08-21,"Algarrobo, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,395940721,726047612,obs_395940721_photo_726047612.jpg,cc-by-nc,"(c) jaime_figueroa, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395940721,https://inaturalist-open-data.s3.amazonaws.com/photos/726047612/medium.jpg,2026-08-29,"Lo Barnechea, Santiago Metropolitan Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,395959266,726084223,obs_395959266_photo_726084223.jpg,cc0,no rights reserved,https://www.inaturalist.org/observations/395959266,https://inaturalist-open-data.s3.amazonaws.com/photos/726084223/medium.jpg,2026-08-30,"Camino Principal, Laguna Verde, Valparaíso, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,396485457,727096345,obs_396485457_photo_727096345.jpg,cc-by-nc,"(c) r, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396485457,https://inaturalist-open-data.s3.amazonaws.com/photos/727096345/medium.jpg,2026-09-01,"Ruta 68, Pudahuel, Santiago Metropolitan Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,396486384,727097957,obs_396486384_photo_727097957.jpg,cc-by-nc,"(c) r, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396486384,https://inaturalist-open-data.s3.amazonaws.com/photos/727097957/medium.jpg,2026-09-01,"Pudahuel, Santiago Metropolitan Region, CL",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,397959768,729964487,obs_397959768_photo_729964487.jpg,cc-by-nc,"(c) Mirko Ramos Leiva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397959768,https://inaturalist-open-data.s3.amazonaws.com/photos/729964487/medium.jpg,2026-09-05,"Maipo, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,398101438,730247036,obs_398101438_photo_730247036.jpg,cc-by-nc,"(c) Thomas Koplow Villavicencio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398101438,https://inaturalist-open-data.s3.amazonaws.com/photos/730247036/medium.jpg,2026-09-07,"PC1346-Sn. J. Escrivá de Balaguer / esq. Gral. Lavalleja, Vitacura, Región Metropolitana, Chile",research,Podanthus mitiqui
Podanthus mitiqui,SP004_mitique,398678050,731376333,obs_398678050_photo_731376333.jpg,cc-by-nc,"(c) kiimelei_caracciolo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398678050,https://inaturalist-open-data.s3.amazonaws.com/photos/731376333/medium.jpg,2026-09-08,"San Antonio, San Antonio, Región de Valparaíso, CL",research,Podanthus mitiqui
Colliguaja odorifera,SP005_colliguay,384066724,703002174,obs_384066724_photo_703002174.jpg,cc-by-nc,"(c) alex10969, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384066724,https://inaturalist-open-data.s3.amazonaws.com/photos/703002174/medium.jpg,2026-07-22,"Peñalolén, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,385304773,705370635,obs_385304773_photo_705370635.jpg,cc-by-nc,"(c) Bastián Ovando, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/385304773,https://inaturalist-open-data.s3.amazonaws.com/photos/705370635/medium.jpg,2026-07-26,"Lo Barnechea, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,385496107,705742189,obs_385496107_photo_705742189.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/385496107,https://inaturalist-open-data.s3.amazonaws.com/photos/705742189/medium.jpg,2023-11-08,"Las Condes, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,385556615,705718246,obs_385556615_photo_705718246.jpg,cc-by-nc,"(c) eltontitodelosbichos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/385556615,https://inaturalist-open-data.s3.amazonaws.com/photos/705718246/medium.jpg,2026-07-26,"Las Condes, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,386360106,707397564,obs_386360106_photo_707397564.jpg,cc-by-nc,"(c) bastiangarrido, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386360106,https://inaturalist-open-data.s3.amazonaws.com/photos/707397564/medium.jpg,2026-07-26,"Polpaico, Tiltil, Región Metropolitana de Santiago, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,386899935,708429210,obs_386899935_photo_708429210.jpg,cc-by-nc,"(c) Isabel (AlikantoChile), some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386899935,https://inaturalist-open-data.s3.amazonaws.com/photos/708429210/medium.jpg,2026-07-29,"Monte Patria, Coquimbo, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,387978082,710512827,obs_387978082_photo_710512827.jpg,cc-by-nc,"(c) manuel_larrain, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387978082,https://inaturalist-open-data.s3.amazonaws.com/photos/710512827/medium.jpg,2026-08-01,"Sendero Monolito, Las Condes, Santiago Metropolitan Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,388378710,711203058,obs_388378710_photo_711203058.jpg,cc-by-nc,"(c) eltontitodelosbichos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388378710,https://inaturalist-open-data.s3.amazonaws.com/photos/711203058/medium.jpg,2026-08-04,"Las Condes, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,388464696,711471815,obs_388464696_photo_711471815.jpg,cc-by,"(c) Alfonso Benítez-Mora, some rights reserved (CC BY)",https://www.inaturalist.org/observations/388464696,https://inaturalist-open-data.s3.amazonaws.com/photos/711471815/medium.jpg,2026-08-05,"Sendero del Morro, San Fernando, O'Higgins Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,388774833,712070168,obs_388774833_photo_712070168.jpg,cc-by-nc,"(c) Javier Cruz Ormeño, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388774833,https://inaturalist-open-data.s3.amazonaws.com/photos/712070168/medium.jpg,2015-10-18,"Valparaiso, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,388774837,712070256,obs_388774837_photo_712070256.jpg,cc-by-nc,"(c) Javier Cruz Ormeño, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388774837,https://inaturalist-open-data.s3.amazonaws.com/photos/712070256/medium.jpg,2015-10-18,"Valparaiso, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,388774869,712071102,obs_388774869_photo_712071102.jpg,cc-by-nc,"(c) Javier Cruz Ormeño, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388774869,https://inaturalist-open-data.s3.amazonaws.com/photos/712071102/medium.jpg,2015-10-18,"Valparaiso, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,389739135,713927872,obs_389739135_photo_713927872.jpg,cc-by-nc,"(c) Javiera Cortés, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/389739135,https://inaturalist-open-data.s3.amazonaws.com/photos/713927872/medium.jpg,2026-08-05,"Llay-Llay, Valparaíso Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,389819444,714085190,obs_389819444_photo_714085190.jpg,cc-by-nc,"(c) jose_silval, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/389819444,https://inaturalist-open-data.s3.amazonaws.com/photos/714085190/medium.jpg,2026-08-08,"San Bernardo, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,389985880,714416569,obs_389985880_photo_714416569.jpg,cc-by-nc,"(c) liamrg, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/389985880,https://inaturalist-open-data.s3.amazonaws.com/photos/714416569/medium.jpg,2026-08-06,"Poza de la Virgen - Parque Natural Gómez Carreño, Viña del Mar, Valparaíso Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,390192675,714824913,obs_390192675_photo_714824913.jpg,cc-by-nc,"(c) Carolina León, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390192675,https://inaturalist-open-data.s3.amazonaws.com/photos/714824913/medium.jpg,2026-08-05,"Sendero del Morro, San Fernando, O'Higgins Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,391888660,718118490,obs_391888660_photo_718118490.jpg,cc-by-nc,"(c) Martina Anais, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/391888660,https://inaturalist-open-data.s3.amazonaws.com/photos/718118490/medium.jpg,2026-08-16,"5QQV+8X, Melipilla, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,392000911,718326093,obs_392000911_photo_718326093.jpg,cc-by-nc,"(c) eltontitodelosbichos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/392000911,https://inaturalist-open-data.s3.amazonaws.com/photos/718326093/medium.jpg,2026-08-16,"Región Metropolitana de Santiago, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,392000916,718332479,obs_392000916_photo_718332479.jpg,cc-by-nc,"(c) eltontitodelosbichos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/392000916,https://inaturalist-open-data.s3.amazonaws.com/photos/718332479/medium.jpg,2026-08-16,"Región Metropolitana de Santiago, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,393489347,721247596,obs_393489347_photo_721247596.jpg,cc-by-nc,"(c) Algarroboceae, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393489347,https://inaturalist-open-data.s3.amazonaws.com/photos/721247596/medium.jpg,2026-08-21,"Algarrobo, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,393634898,721528585,obs_393634898_photo_721528585.jpg,cc-by-nc,"(c) ZooFlugel, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393634898,https://inaturalist-open-data.s3.amazonaws.com/photos/721528585/medium.jpg,2026-08-22,"Bosque Panul, La Florida, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,393866717,721985536,obs_393866717_photo_721985536.jpg,cc-by-nc,"(c) Francisca Romero, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393866717,https://inaturalist-open-data.s3.amazonaws.com/photos/721985536/medium.jpg,2026-08-23,"Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,393996928,722243799,obs_393996928_photo_722243799.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/393996928,https://inaturalist-open-data.s3.amazonaws.com/photos/722243799/medium.jpg,2026-08-23,"Quillota, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,393997076,722244324,obs_393997076_photo_722244324.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/393997076,https://inaturalist-open-data.s3.amazonaws.com/photos/722244324/medium.jpg,2026-08-23,"Quillota, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,394715126,723651730,obs_394715126_photo_723651730.jpg,cc-by-nc,"(c) Belén Paredes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/394715126,https://inaturalist-open-data.s3.amazonaws.com/photos/723651730/medium.jpg,2026-08-26,"7820435 Macul, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,395064132,724340424,obs_395064132_photo_724340424.jpg,cc-by-nc,"(c) Sebastián, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395064132,https://inaturalist-open-data.s3.amazonaws.com/photos/724340424/medium.jpg,2026-08-27,"Maipú, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,395521959,725239218,obs_395521959_photo_725239218.jpg,cc-by-nc,"(c) Francisca Bozo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395521959,https://inaturalist-open-data.s3.amazonaws.com/photos/725239218/medium.jpg,2026-08-29,"CW55+49, Tinajas, Placilla, O'Higgins, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,395629473,725436056,obs_395629473_photo_725436056.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/395629473,https://inaturalist-open-data.s3.amazonaws.com/photos/725436056/medium.jpg,2026-08-29,"Santiago, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,395666053,725509410,obs_395666053_photo_725509410.jpg,cc-by-nc,"(c) JOSÉ FERNÁNDEZ, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395666053,https://inaturalist-open-data.s3.amazonaws.com/photos/725509410/medium.jpg,2026-08-29,"Camino Las Hualtatas, Lo Barnechea, Santiago Metropolitan Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,395950720,726067418,obs_395950720_photo_726067418.jpg,cc-by-nc,"(c) Alex Molina, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395950720,https://inaturalist-open-data.s3.amazonaws.com/photos/726067418/medium.jpg,2026-08-30,"Peñalolén, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,395958543,726082688,obs_395958543_photo_726082688.jpg,cc0,no rights reserved,https://www.inaturalist.org/observations/395958543,https://inaturalist-open-data.s3.amazonaws.com/photos/726082688/medium.jpg,2026-08-30,"Camino Principal, Laguna Verde, Valparaíso, Chile",research,Colliguaja odorifera
